Date,Initials,Clinic,User,Reason,Note,Resolution,Ticket,Escalated,Technician,0-3,4-10,11-20,21-30,31+,Remote session,3+ topics,BP Reinstall,JIRA
2/24,AS,SC_str,Elizabeth,QBO integration/accounting question,Had questions about which posting option they should choose,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/24,JI,WA_east,Carl,Setup configuration,"Having issues setting up 3pp sepcific pricing, may be due to managed care. Unable to get connected. Will try to call back",Unresolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/24,LB,ON_chs,Neelu,Interactive SMS,Questions about getting setup with interactive SMS and appointment reminders. Will send them a ticket with information.,Waiting on Customer,267473,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/24,SF,MA_ham,Ann,Claims tracking,Wanting help processing a clawback for the first time.,Resolved,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/24,AS,WA_east,Carl,Setup configuration,Calling back for John,Transferred,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/24,JI,WA_east,Carl,Order/sale process,Having issues getting 3pp to come up on HA order for a patient,Unresolved,267454,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/24,SF,TX_htg,Amy,Enhancement request,Wanted to know if a bulk refund was possible. Currently: no. Added the clinic to the JIRA.,Unresolved,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,BPOMS-4785
2/24,LB,ON_hpc,Paula,Inventory,Selling items out of stock.,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/24,JI,AB_ety,Patti,Manual marketing,How to create TNS campaign,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/24,JP,CO_ash,Larry,Document scanning,"unable to scan due to space requirements- this was an issue occurring outside of BP, their storage on a really old computer is almost full. they will be clearing old files off the computer to clear space",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/24,AS,NY_aas,Ronit,Schedule questions/issues,"Their only provider was unchecked in the filter by section, and they had unclicked the show/hide status icons button",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/24,JI,AB_med,Omaira,3rd party billing,Calling for help with 3pp allocation. ,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/24,AS,MA_pwh,Adrienne,Online forms,"Wondering how to add an online form, also had a question about AI",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/24,SF,MD_aai,Ben,Form assistance,Called per ticket to answer some merge field questions. Leaving the ticket open and checking in next week to see if he needs anything else.,Unresolved,267143,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/24,SF,ON_snr,Nazanin,Order/sale process,Couldn't create a sale for a patient; they were a QuickAdd. Showed her how to turn it into a patient file and create a sale.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/24,SF,NY_fah,Rufina,Schedule questions/issues,Appointment info panel was pushed all the way to the top and the schedule couldn't be viewed. Just had to move it back down.,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/24,SF,NY_baa,Romeris,3rd party billing,Needed help reconciling an error when allocating costs. There was a write-off messing with the reallocation. Helped her find and void it.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/24,JP,NY_aas,Pouya,Return/exchange help,issues trying to return an aid on an order that was partially delivered. walked her through fully delivering the order so she could proceed with processing the return,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/24,JP,ME_adf,Ted,Return/exchange help,Help with locating and applying a 3p return credit ,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/24,SF,NY_pjh,John,Minor template edits,"Wanted to have some forms changed. Created ticket.

Had some followup questions about merge fields generally and what was possible to put into an aud report.",Unresolved,267469,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/24,mm,BC_ech,Laura,Patient/private billing,needed help adjusting an invoice to reflect the price of the return credit they were applying ,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/24,JI,NE_ago,Dan,Order/sale process,Needed help sorting out an order that arrived with a wrong item,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/24,LB,TX_htg,Amy,3rd party billing,Trying to change the 3rd party payer in the patients 3rd party payer page but getting an error advising them that they would need to deactive the current insurer since sales had already been put through for that insurer.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/24,AS,IL_peo,Monique,Password issues,"Not an owner, needs to reset user and pass with owner",Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/24,JP,ON_aur,Rojomon,Order/sale process,help regenerating different versions of invoice/editing invoice,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/24,SF,FL_amv,Alfred,Appointment reminders,Called about adjusting appointment reminders. Escalating ticket to L2.,Unresolved,267301,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/25,LB,ON_sfl,Catherine,Local Noah issue,BPLink service wasn't started.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/25,JP,VA_nrvh,Kayla,Training session,"Asked about an updated training checklist- we no longer have this, I made sure she knew how to get to the tutorials page and recommended the basic and intermediate videos for any new user, then topic-specific videos. Told her she could submit a ticket to request more training or Q&A as well",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/25,mm,MA_pwh,Eva,Schedule questions/issues,"""everything is blank when I logs into bp. works fine on my other computer."" The schedule wall was expanded covering all the appts",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/25,AS,IA_wfh,Stacy,Order/sale process,Wondering how to sell an item from stock,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/25,JI,NY_baa,Romeris,Patient/private billing,They had made a real accounting mess out of one patients file. We were able to straighten it out,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/25,mm,Ring Central,Josh,Accounting/sales department,looking to speak with Linden or Jenny regarding a call they had earlier.,Transferred,,TRUE,Jenny,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/25,mm,MO_shc,Tina,Online forms,how to use ipad to fill out intake forms. will email her instructions,Waiting on Customer,267507,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/25,AS,IL_qqh,Ashley,General help,Wondering how to write off a portion of a sale.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/25,LB,MA_mass,Brian,Installation assistance,Installing the windows version of BP.,Resolved,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/25,LB,MA_ham,Ann,Order/sale process,"Patient AR cleanup. Adding unapplied credits, increasing zero dollar value sales.",Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/25,JI,WI_phc,Emma,Document scanning,Wants to know how to scan.  Does not have a scanner installed. Will work on getting a scanner installed. ,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/25,JP,FL_coast,Leslie,Reports,Help generating some different versions of the sales report and sales by income acct reports. She was confused by the payment chart at the top of the sales report that displays even when generating the report to list out just invoices/not payments. I showed her the totals at the bottom of the report,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/25,mm,OR_ima,Anna,Form assistance,wanted to know how to set the ship to address on order forms. ,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/25,JP,WI_phc,Emma,Document scanning,Scanner not working in BP. Had to reinstall 32 bit and it worked fine,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,
2/25,JI,GA_aoa,Robin,Order/sale process,How to order ear molds,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/25,JI,ON_uhc,Kathy,Setup configuration,,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/25,LB,ND_hhp,Rose,Cloud Noah issue,Interested in getting set up with Noah cloud hosting. Sent a ticket.,Waiting on Customer,267520,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/25,AS,WA_east,Carl,Claims tracking,Following up about a ticket,Resolved,267454,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,
2/25,JP,ME_adf,Ted,Manual marketing,Help setting patient attributes on manual campaign,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/25,JI,IA_hea,Melissa,Order/sale process,Wanted a refresher on creating quotes and draft orders,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/25,LB,IN_ear,Jill,QBD sync issues,QB is freezing when they go to close out for the day. Followed John's suggestion in the ticket to install the 32-bit version of Blueprint. The clinic will contact us if the issue persists at end of day.,Waiting on Customer,267085,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,BPOMS-11661
2/25,mm,BC_pur,Tonya,Schedule questions/issues,wanted to know how to view appointments by colour type. Also one user cannot edit audiograms. She was not choosing the correct option in Documents. Also appointments aren't updating on schedule for one user. I asked her for more information. The ticket they opened doesn't explain anything. Also wanted an update on a second ticket. ,Unresolved,267321; 267328,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,
2/25,LB,OR_chc,Katie,Order/sale process,Sales history cleanup on several patients.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/25,JI,SC_str,Elizabeth,3rd party billing,Wasnt able to allocate to 3pp.  Claims tracking was enabled. ,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/25,LR,Prospect,Lily & Usha,New clinic support,"Not signed on yet so they don't have anything in admin. Royal Victoria [something something] Hospital. General q's about how the infrastructure of BP works - where it's installed and how users access the system. Cloud-based data, so a user will see the same data regardless of the device they're on even if mobile. One user's updates are available quickly for another. Nothing crazy.
They said they needed some additional paperwork & the privacy info - mentioned they have been working with Ben. I advised that they contact him.",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/25,mm,ON_ihc,Charlotte,Marketing template issues/questions,"needed help understanding how marketing works in BP. She doesn't do it often and is not a fan of it, but I showed her how to properly create a template and email it out. Expecting this call again in a few months",Resolved,,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,
2/25,AS,CA_sabl,Monique,Return/exchange help,Just needed to apply the return credit,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/25,JI,ON_chs,Neelu,Appointment reminders,Was wondering where to find into on appt reminders and how to activate,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/25,LB,WI_phs,Chrissy,Reports,Looking for an update on the sales report ticket. Unsatisfied with how the report doesn't associate payments taken for provider sales with that provider (any payments taken by a different user). Will investigate to see if there's a report that can satisfy what they are looking for.,Unresolved,267008,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/25,mm,NY_fah,Rufa,3rd party billing,needed help editing invoices to show 3rd party reimbursement and refund clients,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/25,AS,ON_pro,Melissa,Dashboard,"Interested in subscribing to the dashboard, sent a ticket so that we have confirmation ",Resolved,267532,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/25,JI,ON_chs,Susan,Recalls,Calling to follow up on ticket,Unresolved,235074,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/25,mm,GA_aoa,?,Form assistance,cranky lady didn't give me time to figure out what her problem was. I found out afterwards that the order form she was trying to use was uploaded by one of their users and did not automatically add the patients or order details. ,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/25,JP,MA_mass,Brian,Schedule questions/issues,Primer on differences between block scheduling and availability. Also showed him the sales report and HA sales report,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/25,JP,FL_hnh,Hunter,Password issues,"Couldn't remember username, I provided it and he was able to login",Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/25,mm,ON_ahs,Annik,Schedule questions/issues,how to create a new resource ,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/25,LB,NB_sac,Angela,Accounting/sales department,Wanted to change the credit card on their account. Transferred to Jenna.,Transferred,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/25,SF,Merchant Preferred,Ken,Integrated payment processing,"Called to ask about legitimacy of FL_hnh, because 'his spidey sense was tingling' and something didn't feel right. Confirmed we have a contract with them.",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/25,AS,CA_hch,Shauna,General help,Had a couple of forms that 'could not be found'.  Grabbed copies from CA_hhc and updated them,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/25,JI,MA_hja,Mary Ellen,General help,Calling to cancel a ticket for a custom data extract as she found the info she needed elsewhere,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/25,SF,NY_sou,Clare,Installation assistance,"Called to help get Blueprint installed on her computer.

Had some followup questions about her other system (which was canceled) vs. a location that had been added to her system. Sent ticket to Jenna.",Unresolved,267545,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/25,mm,NM_cap,Amanda,QBO sync issues,calling regarding ticket,Transferred,262770,FALSE,Zach A.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/25,LB,TX_kha,Kelly,Order/sale process,"Wanted to know if it was possible to transfer a credit from one patients file to another. Advised them to refund/delete the credit on the original file, and then create a new one on the other.",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
